   1.0000000000000000E+00   1.5261637526004574E-05   7.7166386661801976E+05
   2.0000000000000000E+00   4.3264651680032532E-04   2.7220499338203626E+04
   3.0000000000000000E+00   2.2855368860647349E-03   5.1527736419589755E+03
   4.0000000000000000E+00   4.6385877052652269E-03   2.5388879056596343E+03
   5.0000000000000000E+00   7.8158419901071981E-03   1.5067927728254695E+03
   6.0000000000000000E+00   1.1989332032032793E-02   9.8227776099404525E+02
   7.0000000000000000E+00   1.7134123776663773E-02   6.8733332254078414E+02
   7.7290000000000001E+00   2.1269045120505613E-02   5.5370864829682569E+02
   7.7310000000000008E+00   2.1280519936360588E-02   5.5341007923951349E+02
   8.0000000000000000E+00   2.2818821211708480E-02   5.1610265556559875E+02
   9.0000000000000000E+00   2.8195514292948632E-02   4.1768538434443855E+02
   1.0000000000000000E+01   3.2577598307504008E-02   3.6150160957465823E+02
   1.0399000000000001E+01   3.4052005853509149E-02   3.4584906025516034E+02
   1.0401000000000000E+01   3.4059113546091126E-02   3.4577688606904326E+02
   1.0999000000000001E+01   3.6111892256157511E-02   3.2612121626584837E+02
   1.1000999999999999E+01   3.6118633434600686E-02   3.2606034903185036E+02
   1.2000000000000000E+01   3.9644937100823931E-02   2.9705821437649865E+02
   1.3000000000000000E+01   4.4065259585807905E-02   2.6725938607728818E+02
   1.4000000000000000E+01   5.0008801025065136E-02   2.3549563242551307E+02
   1.5000000000000000E+01   5.7772882947369888E-02   2.0384743885756703E+02
   1.6000000000000000E+01   6.7179306411993475E-02   1.7530479031764528E+02
   1.7000000000000000E+01   7.7277761052810978E-02   1.5239642121866282E+02
   1.8000000000000000E+01   8.6250968376519979E-02   1.3654170435314629E+02
   1.9000000000000000E+01   9.2172551266701083E-02   1.2776964576105804E+02
   2.0000000000000000E+01   9.4408051034983329E-02   1.2474417271759370E+02
   2.1000000000000000E+01   9.4096102208822613E-02   1.2515772649225785E+02
   2.2000000000000000E+01   9.3172507525993500E-02   1.2639838227981383E+02
   2.3000000000000000E+01   9.3306663324122824E-02   1.2621664739344139E+02
   2.4000000000000000E+01   9.5610883583385597E-02   1.2317482887780609E+02
   2.5000000000000000E+01   1.0075426901165287E-01   1.1688690057269227E+02
   2.6000000000000000E+01   1.0887110857653631E-01   1.0817244701756884E+02
   2.7000000000000000E+01   1.1886759321629069E-01   9.9075398984568267E+01
   2.8000000000000000E+01   1.2749951622955924E-01   9.2367834580920842E+01
   2.9000000000000000E+01   1.2540024299651431E-01   9.3914126024195298E+01
   3.0000000000000000E+01   1.2107579318489178E-01   9.7268445776400767E+01
   3.1000000000000000E+01   1.1340464626028000E-01   1.0384807512392202E+02
   3.2000000000000000E+01   1.0573447466620652E-01   1.1138140385543831E+02
   3.3000000000000000E+01   9.9654709450927609E-02   1.1817659485564570E+02
   3.4000000000000000E+01   9.5405709505944930E-02   1.2343972163956832E+02
   3.5000000000000000E+01   9.2738949653151964E-02   1.2698929919182120E+02
   3.6000000000000000E+01   9.1294804478255220E-02   1.2899807707068800E+02
   3.7000000000000000E+01   9.0730726519494750E-02   1.2980006527015894E+02
   3.8000000000000000E+01   9.0779176445558010E-02   1.2973078943167283E+02
   3.9000000000000000E+01   9.1294305754093738E-02   1.2899878176368378E+02
   4.0000000000000000E+01   9.2151732686596571E-02   1.2779851100892319E+02
   4.1000000000000000E+01   9.3166970098530338E-02   1.2640589483359332E+02
   4.2000000000000000E+01   9.4266751416293315E-02   1.2493115597281330E+02
   4.3000000000000000E+01   9.5448351923278565E-02   1.2338457382381627E+02
   4.4000000000000000E+01   9.6642598309142860E-02   1.2185986749411735E+02
   4.5000000000000000E+01   9.7705348135150638E-02   1.2053438679681138E+02
   4.6000000000000000E+01   9.8720392121597195E-02   1.1929505111500586E+02
   4.7000000000000000E+01   9.9690110634356649E-02   1.1813462889447982E+02
   4.8000000000000000E+01   1.0047590779598543E-01   1.1721072725366218E+02
   4.9000000000000000E+01   1.0113778637187651E-01   1.1644366212383468E+02
   5.0000000000000000E+01   1.0173713342144197E-01   1.1575767694824087E+02
   5.1000000000000000E+01   1.0221980796106275E-01   1.1521107757045839E+02
   5.2000000000000000E+01   1.0250982233990311E-01   1.1488512959460165E+02
   5.3000000000000000E+01   1.0274753765687276E-01   1.1461933290867148E+02
   5.4000000000000000E+01   1.0293973529501206E-01   1.1440532842335769E+02
   5.5000000000000000E+01   1.0296261811103787E-01   1.1437990253451848E+02
   5.6000000000000000E+01   1.0288705619456637E-01   1.1446390498303822E+02
   5.7000000000000000E+01   1.0278067508594355E-01   1.1458237858811243E+02
   5.8000000000000000E+01   1.0264835374443083E-01   1.1473008377280780E+02
   5.9000000000000000E+01   1.0234332145866815E-01   1.1507203456354013E+02
   6.0000000000000000E+01   1.0200485841520550E-01   1.1545385589676800E+02
   6.1000000000000000E+01   1.0165053361409619E-01   1.1585629514694674E+02
   6.2000000000000000E+01   1.0124046487191400E-01   1.1632556447798848E+02
